Lottery Number,Last Date Registration,Location,Contractor,Number of Apartments,Apartments for Natives,Registered,Registered Natives,Price per Meter,Grant,Natives Chance to win,non-Natives Chance to win,Region,country,ConstructionPermitName,ProjectStatus,LotteryId
2080,2022-07-17,ערד,"יפרח מילר יזמות בע""מ",16,8,1467,291,6318.0,40000,0.0274914089347079,0.0068027210884353,דרום,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2080
2081,2022-07-17,ערד,"קיהן (י.ק.1) יזמות בע""מ",11,5,1449,285,6318.0,40000,0.0175438596491228,0.0051546391752577,דרום,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2081
2082,2022-07-17,ערד,"יניב מ.ד השקעות בע""מ",11,5,1446,279,6318.0,40000,0.017921146953405,0.0051413881748071,דרום,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2082
2083,2022-07-17,ערד,"נח רפפורט (1990) בע""מ",10,5,1461,282,6318.0,40000,0.0177304964539007,0.0042408821034775,דרום,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2083
2084,2022-07-17,ערד,"מגורי ארץ בע""מ",5,2,1451,280,6318.0,40000,0.0071428571428571,0.0025619128949615,דרום,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2084
2078,2022-07-17,ערד,"אייל פרץ יזמות ונדל""ן 2011 בע""מ",23,11,1507,285,6318.0,40000,0.0385964912280701,0.0098199672667757,דרום,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2078
2079,2022-07-17,ערד,"קבוצת י.ר.מ. שלמה ובניו 2013 בע""מ",20,10,1478,291,6318.0,40000,0.0343642611683848,0.008424599831508,דרום,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2079
2110,2022-07-17,פורייה - כפר עבודה,עמאד טאהא עבודות בניין ופיתוח,32,16,2763,149,7470.45,40000,0.1073825503355704,0.0061208875286916,צפון,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2110
2111,2022-07-17,פורייה - כפר עבודה,"פארו נדל""ן בע""מ",28,14,2828,149,7509.06,40000,0.0939597315436241,0.0052258305337812,צפון,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2111
2112,2022-07-17,פורייה - כפר עבודה,"פארו נדל""ן בע""מ",20,10,2768,150,7509.06,40000,0.0666666666666666,0.0038197097020626,צפון,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2112
2113,2022-07-17,פורייה - כפר עבודה,עמאד טאהא עבודות בניין ופיתוח,16,8,2632,135,7470.45,40000,0.0592592592592592,0.0032038446135362,צפון,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2113
2061,2022-07-17,ראש העין,"רייסדור יזמות בע""מ",112,39,37389,1832,10511.28,0,0.0212882096069869,0.0020530415951851,מרכז,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2061
2062,2022-07-17,ראש העין,"זוהר וצפריר שרבט בע""מ",107,37,37938,1844,10319.4,0,0.0200650759219088,0.0019393805064553,מרכז,ישראל,הוגשה בקשה,בתהליכי הגרלה,2062
2063,2022-07-17,ראש העין,"רמי שבירו הנדסה בניה והשקעות בע""מ",62,21,37922,1850,10252.71,0,0.0113513513513513,0.0011366156575737,מרכז,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2063
2064,2022-07-17,ראש העין,"שרבט יצחק ובניו, חברה לבנין והשקעות",56,19,37707,1838,10549.89,0,0.0103373231773667,0.0010315314059494,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2064
2065,2022-07-17,ראש העין,"רמי שבירו הנדסה בניה והשקעות בע""מ",54,18,37564,1822,10434.06,0,0.0098792535675082,0.0010072183985227,מרכז,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2065
2066,2022-07-17,ראש העין,"רמי שבירו הנדסה בניה והשקעות בע""מ",48,16,38554,1876,9947.34,0,0.0085287846481876,0.0008724576040133,מרכז,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2066
2042,2022-07-17,רמת גן,"סלע איסתא נדל""ן ישראלי בע""מ",110,46,44450,4214,16380.0,0,0.0109159943046986,0.001590615369321,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2042
2043,2022-07-17,רמת גן,"סלע איסתא נדל""ן ישראלי בע""מ",107,45,44183,4223,16380.0,0,0.0106559318020364,0.0015515515515515,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2043
2044,2022-07-17,רמת גן,"ק.מ. מדף 2 בע""מ",66,27,43323,4164,16380.0,0,0.0064841498559077,0.0009959396307362,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2044
2045,2022-07-17,רמת גן,"אלמוג ב. ז. בניה והשקעות בע""מ",66,27,43532,4168,16380.0,0,0.0064779270633397,0.0009907529722589,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,2045
2087,2022-07-17,שדרות,"אסום - חברה קבלנית לבנין בע""מ",505,268,8724,791,7243.47,40000,0.3388116308470291,0.0298752048405395,דרום,ישראל,החלטת ועדה (היתר בתנאים) לחלק מהמגרשים,בתהליכי הגרלה,2087
2088,2022-07-17,שדרות,"א.ג. בוסקילה עבודות בנייה בע""מ",36,18,8161,775,6667.83,40000,0.0232258064516129,0.0024370430544272,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,2088
2013,2022-06-09,אלפי מנשה,"מ.א קבלני אינסטלציה בע""מ",3,1,8515,91,9523.8,0,0.0109890109890109,0.0002374169040835,מרכז,ישראל,היתר מלא,בחירת דירות,2013
2015,2022-06-09,אריאל,"קדמא באריאל בע""מ",6,0,9318,286,8646.3,0,0.0,0.0006643046944198,מרכז,ישראל,היתר מלא לחלק מהמגרשים,בתהליכי הגרלה,2015
1997,2022-06-09,מגדל העמק,תאופיק דראושה בעמ,6,6,6642,324,6059.43,60000,0.0185185185185185,0.0,צפון,ישראל,היתר מלא לחלק מהמגרשים,בתהליכי הגרלה,1997
1999,2022-06-09,מגדל העמק,תאופיק דראושה בעמ,1,1,6018,313,6082.83,60000,0.0031948881789137,0.0,צפון,ישראל,היתר מלא לחלק מהמגרשים,בתהליכי הגרלה,1999
1991,2022-06-09,נהרייה,"גשם הירדן נהריה בע""מ",6,6,8359,526,8353.8,40000,0.0114068441064638,0.0,צפון,ישראל,היתר מלא,בתהליכי הגרלה,1991
2016,2022-06-09,נהרייה,עמאד טאהא עבודות בניין ופיתוח,1,1,7222,490,7920.9,40000,0.0020408163265306,0.0,צפון,ישראל,היתר מלא,בתהליכי הגרלה,2016
1993,2022-06-09,נצרת,ע.ע. אבו ראס- חברה לעבודות בנין ופי,1,0,2382,421,5756.4,60000,0.0,0.0005099439061703,צפון,ישראל,היתר מלא,בחירת דירות,1993
2017,2022-06-09,נתיבות,"אסום - חברה קבלנית לבנין בע""מ",1,1,11953,652,6851.52,60000,0.0015337423312883,0.0,דרום,ישראל,היתר מלא,בחירת דירות,2017
2018,2022-06-09,עכו,"א. י. אמריקה ישראל להשקעות בע""",1,1,4223,103,7824.96,40000,0.0097087378640776,0.0,צפון,ישראל,היתר מלא,בחירת דירות,2018
1995,2022-06-09,עפולה,"א.י. אדיר יעקב שמשון בע""מ",5,5,9544,419,6546.15,40000,0.0119331742243436,0.0,צפון,ישראל,היתר מלא,בחירת דירות,1995
1994,2022-06-09,קריית גת,"בוני התיכון ביצוע (1999) בע""מ",2,0,15741,946,7511.4,0,0.0,0.0001351808043257,דרום,ישראל,היתר מלא,בחירת דירות,1994
2000,2022-06-09,ראשון לציון,מרדכי אביב. מפעלי בניה בעמ,5,0,2409,325,11639.16,0,0.0,0.0023992322456813,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,2000
1987,2022-04-10,אופקים,"מגידו י.ק. יזום בע""מ",43,21,5852,595,7275.06,40000,0.0352941176470588,0.0041848963287045,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1987
1943,2022-04-10,אופקים,"רייסדור יזמות בע""מ",102,51,6537,675,5850.0,40000,0.0755555555555555,0.0087001023541453,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1943
1944,2022-04-10,אופקים,"בראל סלעית בנחל בע""מ",101,50,6371,664,5850.0,40000,0.0753012048192771,0.0089363939022253,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1944
1945,2022-04-10,אופקים,"בראל סלעית בנחל בע""מ",53,26,6208,655,5850.0,40000,0.0396946564885496,0.0048622366288492,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1945
1946,2022-04-10,אופקים,"רייסדור יזמות בע""מ",49,24,6192,649,5850.0,40000,0.036979969183359,0.0045101930362619,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1946
1947,2022-04-10,אופקים,"רייסדור יזמות בע""מ",45,22,6234,654,5850.0,40000,0.0336391437308868,0.0041218637992831,דרום,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,1947
1949,2022-04-10,אופקים,"אופק - שלי בניה ופיתוח בע""מ",39,19,6701,677,4949.1,60000,0.0280649926144756,0.0033200531208499,דרום,ישראל,החלטת ועדה (היתר בתנאים) לחלק מהמגרשים,בתהליכי הגרלה,1949
1950,2022-04-10,אופקים,"אחים אוזן חברה לבניה בע""מ",28,16,6285,646,6318.0,60000,0.0247678018575851,0.0021280368859726,דרום,ישראל,היתר מלא,בתהליכי הגרלה,1950
1951,2022-04-10,אופקים,חי רפאל יזמות ובניה (י.ר) (2011 ) ב,25,12,5588,588,7111.26,40000,0.0204081632653061,0.0026,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1951
1952,2022-04-10,אופקים,"רייסדור יזמות בע""מ",19,9,6219,646,5850.0,40000,0.0139318885448916,0.0017943656917279,דרום,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,1952
1953,2022-04-10,אופקים,"רייסדור יזמות בע""מ",17,8,6308,653,5850.0,40000,0.0122511485451761,0.0015915119363395,דרום,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,1953
1923,2022-04-10,אור יהודה,"שיכון ובינוי נדל""ן בע""מ",84,16,30692,1202,10764.0,0,0.0133111480865224,0.0023058663953882,מרכז,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1923
1924,2022-04-10,אור יהודה,"שיכון ובינוי נדל""ן בע""מ",84,16,30214,1197,10764.0,0,0.0133667502088554,0.0023434538374056,מרכז,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1924
1925,2022-04-10,אור יהודה,"שיכון ובינוי נדל""ן בע""מ",84,16,30297,1195,10881.0,0,0.0133891213389121,0.0023366091677547,מרכז,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1925
1926,2022-04-10,אור יהודה,"דור-אל ש. הנדסה בניה והשקעות בע""מ",70,26,30545,1220,10881.0,0,0.021311475409836,0.0015004262574595,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,1926
1964,2022-04-10,אור עקיבא,"אלמוג ב. ז. בניה והשקעות בע""מ",90,18,7609,567,11232.0,0,0.0317460317460317,0.0102243680772507,מרכז,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1964
1965,2022-04-10,אור עקיבא,"ספייס בניה וייזמות בע""מ",86,17,7378,562,11232.0,0,0.0302491103202846,0.0101232394366197,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,1965
1966,2022-04-10,אור עקיבא,"שגראוי ליבוביץ ייזום בע""מ",84,16,7351,565,11232.0,0,0.0283185840707964,0.0100206307102858,מרכז,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1966
1967,2022-04-10,אור עקיבא,"אודור נכסים בע""מ",66,13,7346,563,11232.0,0,0.0230905861456483,0.0078136517765,מרכז,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1967
1893,2022-04-10,אילת,"בעל התניא אילת בע""מ",66,33,4282,1690,8700.0,0,0.0195266272189349,0.0127314814814814,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1893
1894,2022-04-10,אילת,"אחים אוזן חברה לבניה בע""מ",49,24,4294,1719,8500.0,0,0.0139616055846422,0.0097087378640776,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1894
1895,2022-04-10,אילת,"אייל פרץ יזמות ונדל""ן 2011 בע""מ",42,21,4246,1710,8887.0,0,0.0122807017543859,0.0082807570977917,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1895
1896,2022-04-10,אילת,"אחים אוזן חברה לבניה בע""מ",36,18,4275,1711,8500.0,0,0.01052016364699,0.0070202808112324,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1896
1897,2022-04-10,אילת,"עמרם אברהם חברה לבנין בע""מ",36,18,4266,1698,8700.0,0,0.0106007067137809,0.0070093457943925,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1897
1898,2022-04-10,אילת,"עמרם אברהם חברה לבנין בע""מ",25,12,4199,1677,8700.0,0,0.0071556350626118,0.0051546391752577,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1898
1899,2022-04-10,אילת,"עמרם אברהם חברה לבנין בע""מ",24,12,4192,1678,8700.0,0,0.0071513706793802,0.0047732696897374,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1899
1900,2022-04-10,אילת,"שוויקה חקשורי בניה בע""מ",23,11,4221,1676,8700.0,0,0.006563245823389,0.0047151277013752,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1900
1851,2022-04-10,אשדוד,"שרבט יצחק ובניו, חברה לבנין והשקעות",205,41,18691,5142,13689.0,0,0.0079735511474134,0.0121042143331611,דרום,ישראל,הוגשה בקשה,בתהליכי הגרלה,1851
1852,2022-04-10,אשדוד,"עמרם אברהם חברה לבנין בע""מ",186,37,18764,5184,13572.0,0,0.0071373456790123,0.0109720176730486,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1852
1853,2022-04-10,אשדוד,"עמרם אברהם חברה לבנין בע""מ",170,34,18548,5133,13572.0,0,0.0066238067406974,0.0101379053298546,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1853
1854,2022-04-10,אשדוד,"עמרם אברהם חברה לבנין בע""מ",158,31,18621,5153,13572.0,0,0.0060159130603531,0.0094297594297594,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1854
1855,2022-04-10,אשדוד,"רמי צרפתי חברה לבניה בע""מ",141,28,19340,5310,11934.0,0,0.0052730696798493,0.0080541696364932,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1855
1864,2022-04-10,אשקלון,"אייל פרץ יזמות ונדל""ן 2011 בע""מ",90,0,12405,2905,9009.0,0,0.0,0.0094736842105263,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1864
1865,2022-04-10,אשקלון,"אודור נכסים בע""מ",74,0,11695,2834,9009.0,0,0.0,0.0083512018959485,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1865
1866,2022-04-10,אשקלון,"הגבעה פרוייקטים הנדסיים בע""מ",70,0,11751,2853,9009.0,0,0.0,0.0078669363902,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1866
1867,2022-04-10,אשקלון,"גשם למשתכן בע""מ",63,0,11601,2809,9009.0,0,0.0,0.0071656050955414,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1867
1956,2022-04-10,באר יעקב,"שפיר מגורים ובניין בע""מ",243,51,34840,474,14157.0,0,0.1075949367088607,0.0055869173019845,מרכז,ישראל,טרם הוגשה בקשה,בתהליכי הגרלה,1956
1957,2022-04-10,באר יעקב,בוני התיכון הנדסה אזרחית ותשתי,119,24,34887,472,13572.0,0,0.0508474576271186,0.002760424233619,מרכז,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1957
1958,2022-04-10,באר יעקב,"ק.מ. מדף 1 בע""מ",101,21,33670,466,13572.0,0,0.0450643776824034,0.0024093482712926,מרכז,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1958
1959,2022-04-10,באר יעקב,גיא & דורון לוי הנדסה בנייה והשקעות,49,10,33889,464,13572.0,0,0.021551724137931,0.0011667913238593,מרכז,ישראל,היתר מלא,בתהליכי הגרלה,1959
1860,2022-04-10,באר שבע,"א.ג. בוסקילה עבודות בנייה בע""מ",25,8,4292,1824,8957.52,0,0.0043859649122807,0.0068881685575364,דרום,ישראל,היתר מלא,בתהליכי הגרלה,1860
1861,2022-04-10,באר שבע,"א.ג. בוסקילה עבודות בנייה בע""מ",21,7,4287,1809,8957.52,0,0.003869541182974,0.0056497175141242,דרום,ישראל,החלטת ועדה (היתר בתנאים),בתהליכי הגרלה,1861
